District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,qn_per_acre
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,23-02-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,24-02-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,24-01-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,25-02-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,25-01-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,26-02-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,26-01-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,27-02-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,27-01-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,28-01-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,30-01-2023,8.5
Ranga Reddy,Vatpally,Cotton,Bunny,FAQ,8000,8000,8000,31-01-2023,8.5
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,4903,6251,5577,24-03-2023,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,5000,5000,5000,31-03-2023,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,5500,6600,6550,10-01-2025,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,5577,5577,5577,23-03-2023,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,5673,6263,6063,17-01-2025,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,5801,7086,6956,02-02-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6000,6000,6000,12-03-2023,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6275,6275,6275,10-03-2023,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6500,6500,6500,01-02-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6500,6500,6500,08-03-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6500,6500,6500,16-03-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6500,6500,6500,28-02-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6550,6550,6550,17-03-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6550,6550,6550,18-03-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6575,6575,6575,15-03-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6600,6600,6600,18-03-2023,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6630,6630,6630,17-03-2023,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6700,6700,6700,03-02-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6700,6700,6700,23-02-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6750,6750,6750,05-02-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6750,6750,6750,06-02-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,FAQ,6750,6750,6750,07-03-2024,9
Ranga Reddy,Pargi,Groundnut,Balli/Habbu,Non-FAQ,4010,5816,4010,18-04-2025,9
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,232,2413,2413,08-04-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1100,1789,1589,11-11-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1100,1816,1806,18-11-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1100,2126,2126,24-02-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1100,2222,2201,07-03-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1100,2281,2281,09-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1101,1101,1101,17-10-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1101,2249,2196,07-11-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1102,1855,1838,25-11-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1111,1828,1799,22-11-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1111,1861,1852,29-11-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1111,1879,1829,20-12-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1212,1811,1802,15-11-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1212,1902,1889,22-04-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1212,2295,2275,21-11-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1213,2275,1743,06-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1331,2282,2255,14-11-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1429,1891,1859,09-12-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1441,2152,1797,02-05-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1459,1845,1829,23-12-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1482,1869,1859,16-12-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1515,2282,2276,17-11-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1519,1889,1879,24-04-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1526,1830,1789,27-12-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1536,1645,1538,18-10-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1551,2011,2002,13-04-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1556,1818,1807,30-12-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1568,1758,1696,25-10-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1569,1830,1821,06-01-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1582,2222,2162,31-10-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1589,1870,1868,13-01-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1611,1781,1779,28-10-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1633,1913,1903,17-01-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1656,1751,1700,21-10-2021,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1663,1879,1839,27-04-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1691,2278,2272,10-11-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1705,1896,1843,05-06-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1711,1899,1896,26-05-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1711,2352,2349,04-04-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1716,2361,2286,23-05-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1717,2292,2284,05-12-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1749,1953,1903,15-06-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1755,1912,1905,08-05-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1756,2289,2200,26-05-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1771,2281,2226,04-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1800,2000,1900,01-02-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1801,2312,2306,08-12-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1818,2117,2099,14-02-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1821,2151,2149,24-01-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1879,2116,2116,03-02-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1881,2140,2140,28-02-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1889,2296,2256,13-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1900,2060,1976,10-04-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1919,2321,2259,16-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1956,2289,2259,24-05-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1957,2322,2296,12-12-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1959,2379,2369,03-02-2025,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1963,2282,2279,01-12-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1966,2356,2263,15-04-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1989,2106,2103,05-05-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,1989,2219,2199,12-05-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2000,2000,2000,17-03-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2000,2263,2263,28-04-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2000,2526,2506,28-11-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2009,2118,2118,21-02-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2009,2361,2356,09-05-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2011,2156,2131,09-05-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2020,2294,2263,24-11-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2021,2432,2425,11-04-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2028,2169,2150,03-07-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2028,2169,2150,05-07-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2029,2111,2111,17-02-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2050,2115,2115,10-02-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2050,2366,2366,06-05-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2059,2121,2119,27-01-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2059,2309,2282,28-11-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2065,2239,2239,13-02-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2089,2119,2119,31-01-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2111,2421,2200,20-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2121,2393,2363,25-04-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2141,2226,2169,27-03-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2145,2165,2165,06-07-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2145,2165,2165,10-07-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2145,2165,2165,11-07-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2159,2159,2159,26-09-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2159,2256,2231,13-04-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2159,2325,2316,19-12-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2159,2559,2469,24-06-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2163,2265,2259,30-01-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2189,2189,2189,02-07-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2189,2189,2189,30-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2196,2424,2310,18-07-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2198,2323,2299,15-12-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2199,2261,2243,27-02-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2200,2419,2419,07-07-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2200,2419,2419,08-07-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2222,2222,2222,13-10-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2226,2269,2226,01-03-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2229,2839,2432,18-04-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2235,2235,2235,17-08-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2259,2363,2259,05-01-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2263,2345,2345,19-02-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2265,2345,2301,24-03-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2269,2445,2320,25-01-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2275,2346,2329,29-12-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2282,2406,2400,21-04-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2285,2416,2309,21-03-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2305,2305,2305,10-03-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2309,2371,2371,14-03-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2313,2359,2359,02-01-2023,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2323,2529,2469,27-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2323,2529,2469,28-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2353,2489,2489,04-07-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2379,2418,2418,23-06-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2389,2399,2389,01-02-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,2419,2419,2419,26-09-2024,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,3000,3000,3000,11-07-2022,24
Ranga Reddy,Vikarabad,Maize,Deshi Red,FAQ,3000,3000,3000,12-07-2022,24
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1300,1300,1300,22-08-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1305,1305,1305,15-07-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1350,1620,1521,09-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1400,1711,1550,07-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1431,1620,1512,04-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1500,1730,1611,22-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1500,1899,1825,21-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1503,1700,1651,20-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1521,1530,1530,03-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1521,1728,1600,10-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1525,1700,1600,06-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1525,1711,1600,16-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1540,1550,1550,08-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1550,1719,1611,11-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1555,1732,1720,30-05-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1575,1650,1650,04-07-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1575,1728,1700,21-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1580,1680,1600,15-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1600,1650,1600,03-09-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1600,1665,1600,23-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1600,1700,1600,22-02-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1600,1728,1600,13-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1602,1710,1645,11-01-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1611,1674,1674,30-07-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1611,1700,1650,29-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1620,1620,1620,01-07-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1620,1620,1620,17-01-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1620,1700,1620,18-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1620,1728,1630,03-01-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1620,1730,1630,25-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1620,1773,1620,16-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1621,2036,1863,06-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1625,1635,1625,30-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1629,1629,1629,17-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1629,1629,1629,29-07-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1629,1755,1755,04-01-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1638,1656,1638,05-01-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1638,1854,1845,25-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1650,1650,1650,10-01-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1650,1650,1650,21-02-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1650,2061,1908,08-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1651,1651,1651,07-01-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1652,1702,1702,22-05-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1656,1872,1845,26-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1660,1660,1660,12-01-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1665,1872,1845,29-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1674,1721,1710,25-05-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1674,2016,1747,31-05-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1674,2043,1901,07-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1680,1680,1680,06-07-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1700,1765,1765,06-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1701,1701,1701,25-08-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1701,1755,1701,18-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1701,1761,1761,05-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1701,1828,1800,15-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1701,1845,1755,15-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1701,1935,1845,22-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1701,2070,1926,09-01-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1709,1710,1710,24-05-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1710,1710,1710,27-06-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1710,1725,1721,26-05-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1710,1755,1752,01-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1710,1782,1773,28-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1710,1805,1805,10-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1710,1815,1800,13-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1719,1783,1719,09-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1721,1725,1725,29-05-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1725,1725,1725,27-05-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1725,1810,1805,12-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1752,1855,1853,03-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1755,1800,1755,02-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1755,2106,1872,27-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1755,2115,1956,13-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1791,1791,1791,17-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1800,1800,1800,07-01-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1800,1822,1809,14-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1800,1838,1838,16-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1800,1872,1872,19-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1800,1965,1956,15-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1800,2082,1926,09-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1800,2100,1956,12-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1800,2121,1961,19-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1800,2133,1935,20-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1809,1809,1809,14-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1821,1950,1901,24-11-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1827,2106,1901,14-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1830,1885,1885,20-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1845,1935,1935,02-01-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1845,1953,1945,28-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1845,2151,1982,24-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1863,2133,1863,22-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1875,2124,1971,21-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1881,2101,2101,22-11-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1890,1890,1890,24-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1899,1910,1910,22-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1899,2161,2161,15-12-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1900,1989,1935,30-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1900,2121,1971,04-12-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1908,1962,1908,04-01-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1908,1981,1975,28-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1908,2115,2080,01-12-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1910,1917,1917,23-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1917,1917,1917,23-01-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1925,1925,1925,13-12-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1935,1935,1935,17-06-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1935,2025,1935,03-01-2023,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1935,2070,1935,29-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1935,2097,1950,31-12-2022,21
Ranga Reddy,Tanduru,Paddy(Dhan)(Common),Hansa,FAQ,1935,2151,2133,05-12-2023,21
